database	amr gene	contig amr	amr length	contig length	amr coverage	length	pident
../b3/NYC_En.fa	mdfa	k141_3029728	1233	15319	88	1082	79.390
../b3/NYC_En.fa	mdfa	k141_5502263	1233	726	59	727	81.155
../b3/NYC_En.fa	mdfa	k141_7503384	1233	386	31	383	84.073
../b3/NYC_En.fa	mdfa	k141_9949467	1233	556	37	463	79.266
../b3/NYC_En.fa	mdfa	k141_1509180	1233	341	27	332	80.120
../b3/NYC_En.fa	nfsa	k141_3029728	723	15319	99	723	77.317
../b3/NYC_En.fa	asta	k141_1091719	1035	18631	100	1040	81.058
../b3/NYC_En.fa	asta	k141_9528992	1035	12334	100	1041	80.692
../b3/NYC_En.fa	asta	k141_751429	1035	11231	100	1038	80.154
../b3/NYC_En.fa	asta	k141_10531570	1035	328	29	304	77.303
../b3/NYC_En.fa	flha	k141_9911928	2079	10153	99	2077	81.223
../b3/NYC_En.fa	flha	k141_1020188	2079	4372	100	2088	81.034
../b3/NYC_En.fa	flha	k141_3396374	2079	322	15	315	83.175
../b3/NYC_En.fa	chey	k141_1863726	390	2208	100	390	84.103
../b3/NYC_En.fa	chey	k141_9668022	390	684	100	391	83.120
../b3/NYC_En.fa	chey	k141_9911928	390	10153	100	391	82.864
../b3/NYC_En.fa	chey	k141_3936783	390	5432	100	390	81.795
../b3/NYC_En.fa	chey	k141_10648906	390	349	72	282	83.688
../b3/NYC_En.fa	chey	k141_1529441	390	667	65	254	83.071
../b3/NYC_En.fa	flia	k141_8900004	720	3036	100	720	85.139
../b3/NYC_En.fa	flia	k141_1669574	720	3230	95	687	85.444
../b3/NYC_En.fa	flia	k141_10412987	720	2948	99	719	84.423
../b3/NYC_En.fa	flia	k141_9047174	720	1283	95	687	84.571
../b3/NYC_En.fa	flia	k141_3070890	720	1695	93	666	83.183
../b3/NYC_En.fa	flia	k141_7538030	720	232	23	164	93.293
../b3/NYC_En.fa	flia	k141_5789679	720	1735	23	164	92.683
../b3/NYC_En.fa	flia	k141_9926850	720	1604	23	164	90.854
../b3/NYC_En.fa	flia	k141_10626728	720	8298	20	142	90.845
../b3/NYC_En.fa	flia	k141_8145018	720	980	10	74	98.649
../b3/NYC_En.fa	gnd	k141_5251069	1407	19216	99	1404	87.322
../b3/NYC_En.fa	gnd	k141_4609791	1407	1686	98	1378	84.253
../b3/NYC_En.fa	gnd	k141_7792457	1407	5542	86	1206	86.153
../b3/NYC_En.fa	gnd	k141_3739129	1407	11068	96	1362	83.333
../b3/NYC_En.fa	gnd	k141_3155423	1407	3540	44	617	86.872
../b3/NYC_En.fa	gnd	k141_5390073	1407	568	40	566	87.456
../b3/NYC_En.fa	gnd	k141_228296	1407	608	9	121	90.909
../b3/NYC_En.fa	gnd	k141_5248262	1407	13157	7	101	95.050
../b3/NYC_En.fa	galf	k141_9476009	894	7259	98	883	81.653
../b3/NYC_En.fa	galf	k141_8758573	894	245	27	245	80.408
../b3/NYC_En.fa	galf	k141_10913738	894	245	27	245	80.408
../b3/NYC_En.fa	wcaj	k141_6142616	1395	9021	99	1403	81.326
../b3/NYC_En.fa	wcaj	k141_3538132	1395	8790	99	1402	81.098
../b3/NYC_En.fa	wcaj	k141_5466274	1395	387	28	385	86.753
../b3/NYC_En.fa	wcaj	k141_6864994	1395	1184	25	343	85.423
../b3/NYC_En.fa	manb	k141_9151207	1371	530	27	369	80.217
../b3/NYC_En.fa	wcai	k141_3538132	1224	8790	100	1231	80.341
../b3/NYC_En.fa	wcai	k141_4562729	1224	19505	100	1229	79.984
../b3/NYC_En.fa	wcai	k141_6142616	1224	9021	100	1229	79.984
../b3/NYC_En.fa	gmd	k141_4467783	1122	7274	99	1121	87.333
../b3/NYC_En.fa	gmd	k141_4562729	1122	19505	99	1121	86.441
../b3/NYC_En.fa	gmd	k141_1388284	1122	5736	97	1087	86.937
../b3/NYC_En.fa	gmd	k141_10412698	1122	693	62	694	86.744
../b3/NYC_En.fa	gmd	k141_8484239	1122	886	37	413	92.978
../b3/NYC_En.fa	gmd	k141_7396143	1122	794	41	456	86.404
../b3/NYC_En.fa	gmd	k141_6219390	1122	406	36	402	86.567
../b3/NYC_En.fa	gmd	k141_3133810	1122	370	33	365	86.027
../b3/NYC_En.fa	wza	k141_3921994	1140	13500	100	1142	83.975
../b3/NYC_En.fa	wza	k141_2592124	1140	33617	100	1142	83.888
../b3/NYC_En.fa	wza	k141_493260	1140	6018	100	1143	82.940
../b3/NYC_En.fa	wza	k141_3027374	1140	4963	66	749	83.178
../b3/NYC_En.fa	wza	k141_10039805	1140	2146	46	529	84.688
../b3/NYC_En.fa	wza	k141_8151634	1140	579	50	575	82.087
../b3/NYC_En.fa	wza	k141_6691633	1140	1216	40	459	83.442
../b3/NYC_En.fa	wza	k141_6499678	1140	481	42	482	82.573
../b3/NYC_En.fa	wza	k141_3242774	1140	442	39	444	83.333
../b3/NYC_En.fa	wza	k141_487228	1140	337	30	337	85.757
../b3/NYC_En.fa	gyra	k141_8099277	2628	25294	99	2602	85.819
../b3/NYC_En.fa	gyra	k141_2788440	2628	10014	58	1519	82.291
../b3/NYC_En.fa	gyra	k141_2788440	2628	10014	58	792	79.672
../b3/NYC_En.fa	gyra	k141_974442	2628	1026	39	1024	87.598
../b3/NYC_En.fa	gyra	k141_8523497	2628	867	31	821	87.942
../b3/NYC_En.fa	gyra	k141_3408651	2628	534	20	533	97.186
../b3/NYC_En.fa	gyra	k141_2919868	2628	1182	41	1094	80.804
../b3/NYC_En.fa	gyra	k141_5335224	2628	892	25	652	88.804
../b3/NYC_En.fa	gyra	k141_6276314	2628	627	24	627	88.836
../b3/NYC_En.fa	gyra	k141_10725485	2628	4078	31	824	79.733
../b3/NYC_En.fa	gyra	k141_2576002	2628	438	17	438	86.530
../b3/NYC_En.fa	gyra	k141_2946373	2628	336	13	337	91.988
../b3/NYC_En.fa	gyra	k141_3331282	2628	498	19	499	82.766
../b3/NYC_En.fa	gyra	k141_3713531	2628	332	13	329	87.538
../b3/NYC_En.fa	gyra	k141_2216864	2628	301	11	285	88.070
../b3/NYC_En.fa	gyra	k141_8806372	2628	322	12	320	85.312
../b3/NYC_En.fa	gyra	k141_9432692	2628	322	12	322	84.783
../b3/NYC_En.fa	gyra	k141_947305	2628	304	12	303	85.479
../b3/NYC_En.fa	gyra	k141_5719044	2628	321	11	295	84.407
../b3/NYC_En.fa	gyra	k141_7279895	2628	1170	9	250	87.200
../b3/NYC_En.fa	gyra	k141_749086	2628	432	10	262	83.969
../b3/NYC_En.fa	gyra	k141_7201024	2628	235	9	236	84.746
../b3/NYC_En.fa	gyra	k141_6683439	2628	205	8	204	86.765
../b3/NYC_En.fa	gyra	k141_10813442	2628	405	3	81	96.296
../b3/NYC_En.fa	gyra	k141_10617680	2628	23902	2	53	96.226
../b3/NYC_En.fa	gyra	k141_494205	2628	301	2	48	95.833
../b3/NYC_En.fa	gyra	k141_5801034	2628	303	2	48	95.833
../b3/NYC_En.fa	glpt	k141_10617680	1359	23902	97	1327	84.401
../b3/NYC_En.fa	glpt	k141_2621776	1359	3665	97	1323	84.354
../b3/NYC_En.fa	glpt	k141_600914	1359	4784	97	1322	83.888
../b3/NYC_En.fa	glpt	k141_6476839	1359	562	33	444	87.162
../b3/NYC_En.fa	glpt	k141_8941626	1359	311	23	312	85.577
../b3/NYC_En.fa	rpos	k141_2673828	993	3619	100	993	89.225
../b3/NYC_En.fa	rpos	k141_1531741	993	37356	100	993	88.318
../b3/NYC_En.fa	rpos	k141_1797750	993	26942	100	993	86.002
../b3/NYC_En.fa	rpos	k141_6261728	993	725	73	720	87.778
../b3/NYC_En.fa	rpos	k141_9979420	993	380	30	299	89.967
../b3/NYC_En.fa	rpos	k141_8165885	993	264	26	254	90.157
../b3/NYC_En.fa	rpos	k141_6609032	993	232	18	183	93.989
../b3/NYC_En.fa	rpos	k141_6609050	993	314	18	183	93.443
../b3/NYC_En.fa	rpos	k141_588736	993	12798	18	177	88.136
../b3/NYC_En.fa	rpos	k141_7035518	993	287	9	92	94.565
../b3/NYC_En.fa	rpos	k141_7035527	993	258	6	63	98.413
../b3/NYC_En.fa	parc	k141_2683934	2259	19807	100	2262	84.439
../b3/NYC_En.fa	parc	k141_1067254	2259	39581	100	2261	83.724
../b3/NYC_En.fa	parc	k141_2838094	2259	1776	54	1224	89.788
../b3/NYC_En.fa	parc	k141_7112761	2259	52666	95	2147	78.947
../b3/NYC_En.fa	parc	k141_6744642	2259	3267	71	1620	82.160
../b3/NYC_En.fa	parc	k141_1405477	2259	545	24	545	86.422
../b3/NYC_En.fa	parc	k141_2871296	2259	611	27	601	82.363
../b3/NYC_En.fa	parc	k141_9831785	2259	588	18	410	81.220
../b3/NYC_En.fa	pare	k141_1067254	1893	39581	99	1888	85.911
../b3/NYC_En.fa	pare	k141_6942314	1893	10707	99	1890	85.556
../b3/NYC_En.fa	pare	k141_7112761	1893	52666	99	1887	85.321
../b3/NYC_En.fa	pare	k141_4877467	1893	1309	48	908	84.581
../b3/NYC_En.fa	pare	k141_4617000	1893	827	43	818	82.029
../b3/NYC_En.fa	pare	k141_5692162	1893	341	18	341	85.044
../b3/NYC_En.fa	pare	k141_548687	1893	1073	22	411	81.265
../b3/NYC_En.fa	ompr	k141_3323931	720	15640	100	721	88.211
../b3/NYC_En.fa	ompr	k141_5604801	720	15757	100	721	87.240
../b3/NYC_En.fa	ompr	k141_1270377	720	18370	100	720	86.111
../b3/NYC_En.fa	ompr	k141_5923667	720	3487	55	399	88.972
../b3/NYC_En.fa	ompr	k141_10264107	720	418	58	417	87.530
../b3/NYC_En.fa	ompr	k141_7707585	720	405	39	279	85.663
../b3/NYC_En.fa	ompr	k141_217987	720	226	31	225	88.444
../b3/NYC_En.fa	ompr	k141_10867474	720	781	26	184	89.130
../b3/NYC_En.fa	ompr	k141_161343	720	3563	26	185	88.108
../b3/NYC_En.fa	uhpt	k141_8047273	1392	34172	98	1366	86.384
../b3/NYC_En.fa	uhpt	k141_5110554	1392	9052	98	1365	85.788
../b3/NYC_En.fa	uhpt	k141_1561862	1392	3035	98	1367	85.662
../b3/NYC_En.fa	uhpt	k141_3062044	1392	1179	64	885	84.520
../b3/NYC_En.fa	uhpt	k141_9270033	1392	556	40	553	85.895
../b3/NYC_En.fa	uhpt	k141_1257527	1392	478	34	477	86.792
../b3/NYC_En.fa	uhpt	k141_6370043	1392	591	42	590	82.542
../b3/NYC_En.fa	uhpt	k141_3061882	1392	479	34	468	85.684
../b3/NYC_En.fa	uhpt	k141_3874268	1392	405	29	406	86.453
../b3/NYC_En.fa	uhpt	k141_1354773	1392	412	29	410	83.902
../b3/NYC_En.fa	papg	k141_6710232	420	7075	100	420	93.571
../b3/NYC_En.fa	papg	k141_5690108	420	1134	100	420	93.095
../b3/NYC_En.fa	papg	k141_9954828	420	893	100	420	91.190
../b3/NYC_En.fa	papg	k141_9679822	420	438	91	384	92.708
../b3/NYC_En.fa	papg	k141_7473657	420	801	21	87	95.402
../b3/NYC_En.fa	papg	k141_1552176	420	1122	21	87	95.402
../b3/NYC_En.fa	papb	k141_6706488	1383	475	34	471	94.055
../b3/NYC_En.fa	papb	k141_6002943	1383	448	32	447	94.631
../b3/NYC_En.fa	papb	k141_7526397	1383	372	27	372	95.161
../b3/NYC_En.fa	papb	k141_7998938	1383	366	26	365	93.151
../b3/NYC_En.fa	papb	k141_7884202	1383	321	23	320	94.375
../b3/NYC_En.fa	papb	k141_430114	1383	309	22	309	94.822
../b3/NYC_En.fa	papb	k141_513664	1383	348	25	348	91.379
../b3/NYC_En.fa	papb	k141_6359357	1383	313	22	311	94.212
../b3/NYC_En.fa	papb	k141_9954828	1383	893	21	294	95.578
../b3/NYC_En.fa	papb	k141_6706504	1383	262	19	261	92.720
../b3/NYC_En.fa	papb	k141_2259953	1383	351	26	222	94.144
../b3/NYC_En.fa	papb	k141_2259953	1383	351	26	144	91.667
../b3/NYC_En.fa	papb	k141_7998926	1383	229	16	227	92.952
../b3/NYC_En.fa	papb	k141_438036	1383	217	15	209	94.258
../b3/NYC_En.fa	papb	k141_10521849	1383	201	14	198	94.949
../b3/NYC_En.fa	papb	k141_6710232	1383	7075	12	172	94.767
../b3/NYC_En.fa	papc	k141_6640119	864	647	75	647	90.417
../b3/NYC_En.fa	papc	k141_700039	864	524	61	524	92.557
../b3/NYC_En.fa	papc	k141_1471933	864	309	33	285	91.930
../b3/NYC_En.fa	papc	k141_8506619	864	250	29	250	94.800
../b3/NYC_En.fa	papc	k141_1471945	864	265	30	261	92.337
../b3/NYC_En.fa	papc	k141_6179286	864	312	36	312	87.179
../b3/NYC_En.fa	papa	k141_9729466	1542	816	53	816	91.176
../b3/NYC_En.fa	papa	k141_10503501	1542	1082	36	560	90.893
../b3/NYC_En.fa	papa	k141_4568629	1542	472	31	472	91.737
../b3/NYC_En.fa	papa	k141_401557	1542	444	29	445	89.663
../b3/NYC_En.fa	papa	k141_2817144	1542	382	25	382	91.623
../b3/NYC_En.fa	papa	k141_1596422	1542	344	22	344	91.860
../b3/NYC_En.fa	papa	k141_3463104	1542	906	18	281	96.441
../b3/NYC_En.fa	papa	k141_1339008	1542	315	20	309	90.615
../b3/NYC_En.fa	papa	k141_9038750	1542	283	18	283	91.519
../b3/NYC_En.fa	papa	k141_3470132	1542	336	22	336	86.607
../b3/NYC_En.fa	papa	k141_10588941	1542	281	18	282	88.652
../b3/NYC_En.fa	papa	k141_1700611	1542	283	18	282	87.234
../b3/NYC_En.fa	papa	k141_1700624	1542	216	14	209	88.038
../b3/NYC_En.fa	papa	k141_3462986	1542	686	4	57	100.000
../b3/NYC_En.fa	papa	k141_6250358	1542	653	4	56	100.000
../b3/NYC_En.fa	pape	k141_6250358	534	653	100	534	87.453
../b3/NYC_En.fa	pape	k141_3462986	534	686	100	534	86.891
../b3/NYC_En.fa	pape	k141_3463104	534	906	100	535	86.168
../b3/NYC_En.fa	pape	k141_10503501	534	1082	96	510	86.667
../b3/NYC_En.fa	papf	k141_6526974	471	469	90	423	89.835
../b3/NYC_En.fa	papf	k141_10236597	471	470	65	308	91.234
../b3/NYC_En.fa	papf	k141_6491024	471	336	57	270	88.148
../b3/NYC_En.fa	papf	k141_5004054	471	227	25	117	91.453
../b3/NYC_En.fa	papf	k141_3462986	471	686	15	69	98.551
../b3/NYC_En.fa	papf	k141_3463104	471	906	13	63	98.413
../b3/NYC_En.fa	papf	k141_4525727	471	233	16	75	90.667
../b3/NYC_En.fa	papf	k141_8810858	471	283	8	39	92.308
../b3/NYC_En.fa	papf	k141_9832669	471	224	6	30	100.000
../b3/NYC_En.fa	paph	k141_1594321	240	304	100	240	98.333
../b3/NYC_En.fa	paph	k141_244938	240	791	98	235	97.872
../b3/NYC_En.fa	paph	k141_8810858	240	283	82	196	97.449
../b3/NYC_En.fa	paph	k141_9832669	240	224	57	137	98.540
../b3/NYC_En.fa	paph	k141_10236597	240	470	43	102	99.020
../b3/NYC_En.fa	paph	k141_4525727	240	233	43	102	98.039
../b3/NYC_En.fa	paph	k141_391544	240	222	39	94	100.000
../b3/NYC_En.fa	paph	k141_7071590	240	10131	40	95	98.947
../b3/NYC_En.fa	paph	k141_9140899	240	341	39	94	98.936
../b3/NYC_En.fa	paph	k141_5004054	240	227	23	54	96.296
../b3/NYC_En.fa	papd	k141_7071590	816	10131	99	812	87.685
../b3/NYC_En.fa	papd	k141_4284976	816	851	93	759	87.879
../b3/NYC_En.fa	papd	k141_244938	816	791	62	508	90.945
../b3/NYC_En.fa	papd	k141_3837109	816	572	70	572	84.441
../b3/NYC_En.fa	papd	k141_115491	816	680	63	510	86.275
../b3/NYC_En.fa	papd	k141_9140899	816	341	24	194	93.814
../b3/NYC_En.fa	papd	k141_1524019	816	309	33	273	85.714
../b3/NYC_En.fa	papd	k141_391544	816	222	9	74	98.649
../b3/NYC_En.fa	papd	k141_9141750	816	441	6	51	96.078
../b3/NYC_En.fa	amph	k141_1698538	1158	1304	98	1145	78.253
../b3/NYC_En.fa	acra	k141_10260423	1194	1321	100	1195	80.502
../b3/NYC_En.fa	acra	k141_1808732	1194	1360	100	1195	80.084
../b3/NYC_En.fa	acra	k141_8581935	1194	1342	95	1135	79.912
../b3/NYC_En.fa	acra	k141_2280000	1194	295	25	293	82.253
../b3/NYC_En.fa	tesa	k141_1749765	627	14147	99	623	83.467
../b3/NYC_En.fa	tesa	k141_10282200	627	9208	99	621	82.126
../b3/NYC_En.fa	tesa	k141_9956875	627	35024	99	623	82.022
../b3/NYC_En.fa	tesa	k141_8543350	627	602	80	510	78.627
../b3/NYC_En.fa	tesa	k141_9378065	627	498	11	71	87.324
../b3/NYC_En.fa	tesa	k141_1279	627	747	7	44	100.000
../b3/NYC_En.fa	fepa	k141_5841749	2241	27412	99	2290	78.122
../b3/NYC_En.fa	fepa	k141_10047805	2241	1537	67	1525	78.885
../b3/NYC_En.fa	fepa	k141_10201248	2241	997	42	956	78.975
../b3/NYC_En.fa	fepa	k141_4094392	2241	1071	47	1087	77.369
../b3/NYC_En.fa	fepa	k141_5380519	2241	900	29	658	79.939
../b3/NYC_En.fa	fepa	k141_8099285	2241	488	21	486	80.453
../b3/NYC_En.fa	fepa	k141_4858895	2241	530	24	546	78.755
../b3/NYC_En.fa	fepa	k141_607600	2241	374	13	308	85.390
../b3/NYC_En.fa	fepa	k141_5148850	2241	2987	19	446	78.027
../b3/NYC_En.fa	fepg	k141_9943022	993	5538	92	911	79.144
../b3/NYC_En.fa	fepg	k141_9821664	993	7359	92	915	78.579
../b3/NYC_En.fa	fepg	k141_8893787	993	6419	98	979	77.630
../b3/NYC_En.fa	fepg	k141_3235948	993	448	43	428	78.738
../b3/NYC_En.fa	fepd	k141_9821664	1005	7359	98	987	79.635
../b3/NYC_En.fa	fepd	k141_3038639	1005	2216	31	317	79.811
../b3/NYC_En.fa	fepd	k141_3258085	1005	459	19	193	86.528
../b3/NYC_En.fa	fepb	k141_8818530	957	600	19	183	86.885
../b3/NYC_En.fa	gale	k141_6653985	1017	1295	99	1006	81.909
../b3/NYC_En.fa	gale	k141_815927	1017	711	57	575	86.087
../b3/NYC_En.fa	gale	k141_9411497	1017	10049	57	582	85.739
../b3/NYC_En.fa	gale	k141_10175116	1017	382	37	381	83.990
../b3/NYC_En.fa	fliy	k141_10816660	858	9213	95	813	83.272
../b3/NYC_En.fa	fliy	k141_1669574	858	3230	93	805	83.354
../b3/NYC_En.fa	fliy	k141_3444130	858	8666	95	813	82.534
../b3/NYC_En.fa	fliy	k141_8900004	858	3036	94	816	80.515
../b3/NYC_En.fa	iucb	k141_8646249	948	2872	65	629	74.563
../b3/NYC_En.fa	iucb	k141_10647411	948	11243	38	364	77.473
../b3/NYC_En.fa	iucb	k141_699791	948	998	61	588	73.469
../b3/NYC_En.fa	irob	k141_7829188	1116	2689	100	1116	92.204
../b3/NYC_En.fa	irob	k141_7829188	1164	2689	97	1124	90.480
../b3/NYC_En.fa	irob	k141_4120690	1164	654	27	316	86.392
../b3/NYC_En.fa	iroc	k141_7829188	3786	2689	41	1553	89.375
../b3/NYC_En.fa	iroc	k141_4922836	3786	855	21	815	87.362
../b3/NYC_En.fa	iroc	k141_3240600	3786	485	13	485	88.454
../b3/NYC_En.fa	iroc	k141_8751544	3786	365	10	363	92.837
../b3/NYC_En.fa	iucb	k141_8646249	948	2872	38	364	77.473
../b3/NYC_En.fa	iucb	k141_10647411	948	11243	34	326	76.994
../b3/NYC_En.fa	setb	k141_2424929	1182	1958	95	1126	81.972
../b3/NYC_En.fa	setb	k141_10316936	1182	17477	92	1089	80.900
../b3/NYC_En.fa	setb	k141_989963	1182	799	42	492	81.707
../b3/NYC_En.fa	setb	k141_10470796	1182	409	34	397	82.116
../b3/NYC_En.fa	setb	k141_948531	1182	383	30	352	80.398
../b3/NYC_En.fa	setb	k141_9753723	1182	616	15	174	86.782
../b3/NYC_En.fa	entf	k141_9821664	3882	7359	93	3641	79.182
../b3/NYC_En.fa	entf	k141_9943022	3882	5538	92	3604	78.996
../b3/NYC_En.fa	entf	k141_8893787	3882	6419	50	1962	78.797
../b3/NYC_En.fa	entf	k141_5938313	3882	976	25	973	83.967
../b3/NYC_En.fa	entf	k141_9052365	3882	1344	34	1357	77.671
../b3/NYC_En.fa	entf	k141_3556748	3882	1554	31	1221	78.542
../b3/NYC_En.fa	entf	k141_2319432	3882	706	18	699	82.690
../b3/NYC_En.fa	entf	k141_185587	3882	597	15	582	82.474
../b3/NYC_En.fa	entf	k141_3526675	3882	472	12	470	84.043
../b3/NYC_En.fa	entf	k141_5770746	3882	610	15	595	80.000
../b3/NYC_En.fa	entf	k141_3651301	3882	556	12	473	81.395
../b3/NYC_En.fa	entf	k141_4677854	3882	463	12	451	79.823
../b3/NYC_En.fa	entf	k141_3484988	3882	500	13	507	78.304
../b3/NYC_En.fa	entf	k141_9555535	3882	390	8	299	81.940
../b3/NYC_En.fa	entf	k141_7893974	3882	322	8	324	78.395
../b3/NYC_En.fa	fepc	k141_9943022	795	5538	97	773	81.113
../b3/NYC_En.fa	fepc	k141_1877974	795	394	45	360	87.222
../b3/NYC_En.fa	fepg	k141_9943022	993	5538	86	860	80.930
../b3/NYC_En.fa	fepg	k141_8893787	993	6419	84	844	79.265
../b3/NYC_En.fa	fepd	k141_9821664	1008	7359	84	844	83.649
../b3/NYC_En.fa	fepd	k141_10966222	1008	954	77	779	83.697
../b3/NYC_En.fa	fepd	k141_8893787	1008	6419	84	852	79.695
../b3/NYC_En.fa	fepd	k141_5404699	1008	303	29	293	88.396
../b3/NYC_En.fa	fepd	k141_3258085	1008	459	23	235	89.787
../b3/NYC_En.fa	fepb	k141_914802	960	2478	92	887	79.932
../b3/NYC_En.fa	fepb	k141_8818530	960	600	22	217	82.488
../b3/NYC_En.fa	entc	k141_10412599	1188	1042	78	935	77.968
../b3/NYC_En.fa	entc	k141_9366589	1188	1437	77	920	75.000
../b3/NYC_En.fa	ente	k141_1175938	1608	10144	99	1609	80.920
../b3/NYC_En.fa	ente	k141_3906383	1608	2639	99	1606	80.448
../b3/NYC_En.fa	ente	k141_305918	1608	526	33	526	84.981
../b3/NYC_En.fa	ente	k141_8808881	1608	715	44	710	77.746
../b3/NYC_En.fa	ente	k141_5458267	1608	302	19	304	85.855
../b3/NYC_En.fa	ente	k141_4141109	1608	542	33	536	76.306
../b3/NYC_En.fa	entb	k141_1175938	852	10144	99	854	85.363
../b3/NYC_En.fa	entb	k141_2184888	852	22547	93	804	85.075
../b3/NYC_En.fa	entb	k141_3906383	852	2639	63	537	86.034
../b3/NYC_En.fa	entb	k141_4696709	852	575	63	535	85.794
../b3/NYC_En.fa	entb	k141_2377689	852	2706	46	396	88.889
../b3/NYC_En.fa	enta	k141_2377689	786	2706	100	795	82.264
../b3/NYC_En.fa	enta	k141_1175938	786	10144	100	792	82.197
../b3/NYC_En.fa	enta	k141_2557378	786	1308	99	792	78.914
../b3/NYC_En.fa	wzx	k141_5090991	1251	1862	99	1245	81.285
../b3/NYC_En.fa	wzx	k141_10958674	1251	13775	100	1262	77.971
../b3/NYC_En.fa	wzx	k141_5775301	1251	446	28	357	82.913
../b3/NYC_En.fa	rnfc	k141_7163901	2262	9033	81	1843	78.242
../b3/NYC_En.fa	rnfc	k141_8883528	2262	5497	86	1948	77.567
../b3/NYC_En.fa	rnfc	k141_2950723	2262	1271	38	858	82.517
../b3/NYC_En.fa	rnfc	k141_8038935	2262	523	23	516	82.752
../b3/NYC_En.fa	rnfc	k141_6893653	2262	456	20	458	82.314
../b3/NYC_En.fa	fliy	k141_3444130	801	8666	100	801	83.271
../b3/NYC_En.fa	fliy	k141_10816660	801	9213	100	803	83.313
../b3/NYC_En.fa	fliy	k141_1669574	801	3230	100	802	83.042
../b3/NYC_En.fa	fliy	k141_5104604	801	505	6	50	94.000
../b3/NYC_En.fa	galf	k141_4562729	897	19505	98	882	82.993
../b3/NYC_En.fa	galf	k141_6553902	897	4126	70	627	83.892
../b3/NYC_En.fa	galf	k141_6015584	897	540	60	536	83.582
../b3/NYC_En.fa	rcsb	k141_2788440	651	10014	100	651	87.865
../b3/NYC_En.fa	rcsb	k141_2788440	651	10014	100	644	86.957
../b3/NYC_En.fa	rcsb	k141_7823548	651	1930	100	654	85.780
../b3/NYC_En.fa	rcsb	k141_8099277	651	25294	99	644	85.870
../b3/NYC_En.fa	rcsb	k141_9930980	651	2839	75	485	86.598
../b3/NYC_En.fa	rcsb	k141_3402423	651	469	60	392	85.204
../b3/NYC_En.fa	rcsb	k141_5834949	651	341	52	341	84.457
../b3/NYC_En.fa	rcsb	k141_10725485	651	4078	20	133	86.466
../b3/NYC_En.fa	rcsb	k141_8357402	651	319	13	85	91.765
../b3/NYC_En.fa	gyra	k141_8099277	2634	25294	99	2612	86.141
../b3/NYC_En.fa	gyra	k141_2788440	2634	10014	59	1548	87.532
../b3/NYC_En.fa	gyra	k141_2788440	2634	10014	59	788	85.152
../b3/NYC_En.fa	gyra	k141_2919868	2634	1182	41	1087	85.925
../b3/NYC_En.fa	gyra	k141_974442	2634	1026	38	1014	86.489
../b3/NYC_En.fa	gyra	k141_8523497	2634	867	32	830	86.145
../b3/NYC_En.fa	gyra	k141_5335224	2634	892	25	651	87.097
../b3/NYC_En.fa	gyra	k141_6276314	2634	627	24	626	85.623
../b3/NYC_En.fa	gyra	k141_3331282	2634	498	19	498	87.550
../b3/NYC_En.fa	gyra	k141_2576002	2634	438	17	438	88.584
../b3/NYC_En.fa	gyra	k141_3996194	2634	376	14	376	90.957
../b3/NYC_En.fa	gyra	k141_8497716	2634	464	18	466	83.906
../b3/NYC_En.fa	gyra	k141_4948550	2634	375	14	375	86.667
../b3/NYC_En.fa	gyra	k141_5719044	2634	321	12	305	90.164
../b3/NYC_En.fa	gyra	k141_3713531	2634	332	12	327	87.768
../b3/NYC_En.fa	gyra	k141_2946373	2634	336	13	336	86.310
../b3/NYC_En.fa	gyra	k141_2216864	2634	301	11	282	90.071
../b3/NYC_En.fa	gyra	k141_8806372	2634	322	12	314	86.943
../b3/NYC_En.fa	gyra	k141_9432692	2634	322	12	320	83.438
../b3/NYC_En.fa	gyra	k141_7201024	2634	235	9	235	86.809
../b3/NYC_En.fa	gyra	k141_6683439	2634	205	8	205	89.268
../b3/NYC_En.fa	gyra	k141_10813442	2634	405	3	81	92.593
../b3/NYC_En.fa	gyra	k141_10617680	2634	23902	2	50	96.000
../b3/NYC_En.fa	gyra	k141_494205	2634	301	2	48	95.833
../b3/NYC_En.fa	gyra	k141_5801034	2634	303	2	48	95.833
../b3/NYC_En.fa	glpt	k141_2621776	1347	3665	97	1309	85.180
../b3/NYC_En.fa	glpt	k141_600914	1347	4784	97	1309	85.027
../b3/NYC_En.fa	glpt	k141_7162888	1347	3213	96	1297	83.809
../b3/NYC_En.fa	glpt	k141_10617680	1347	23902	98	1316	83.283
../b3/NYC_En.fa	glpt	k141_6476839	1347	562	33	448	86.161
../b3/NYC_En.fa	glpt	k141_1320492	1347	615	33	446	86.099
../b3/NYC_En.fa	glpt	k141_7535875	1347	1063	41	548	82.117
../b3/NYC_En.fa	glpt	k141_8941626	1347	311	23	311	91.640
../b3/NYC_En.fa	glpt	k141_7778778	1347	324	24	324	88.272
../b3/NYC_En.fa	glpt	k141_6648743	1347	568	10	137	83.942
../b3/NYC_En.fa	glpt	k141_10587076	1347	374	3	47	95.745
../b3/NYC_En.fa	parc	k141_2683934	2259	19807	100	2261	87.395
../b3/NYC_En.fa	parc	k141_1067254	2259	39581	100	2262	84.615
../b3/NYC_En.fa	parc	k141_7112761	2259	52666	97	2214	81.210
../b3/NYC_En.fa	parc	k141_6744642	2259	3267	71	1616	85.272
../b3/NYC_En.fa	parc	k141_2838094	2259	1776	54	1225	87.592
