database	amr gene	contig amr	amr length	contig length	amr coverage	length	pident
../a3/NYC_En.fa	wza	k141_18333	1140	6544	98	1119	83.646
../a3/NYC_En.fa	wza	k141_19291	1140	822	72	823	83.232
../a3/NYC_En.fa	wza	k141_14854	1140	1216	40	459	83.442
../a3/NYC_En.fa	wza	k141_27762	1140	450	39	444	81.757
../a3/NYC_En.fa	wza	k141_9858	1140	292	25	288	83.681
../a3/NYC_En.fa	wza	k141_18344	1140	319	28	320	81.562
../a3/NYC_En.fa	wza	k141_9864	1140	255	22	251	85.259
../a3/NYC_En.fa	wza	k141_24794	1140	2175	14	164	87.805
../a3/NYC_En.fa	gyra	k141_16109	2628	5395	99	2600	84.731
../a3/NYC_En.fa	gyra	k141_22315	2628	6134	83	2188	84.369
../a3/NYC_En.fa	gyra	k141_13181	2628	5406	68	1795	83.788
../a3/NYC_En.fa	gyra	k141_26833	2628	1437	54	1425	83.368
../a3/NYC_En.fa	gyra	k141_21140	2628	1109	39	1022	87.671
../a3/NYC_En.fa	gyra	k141_5785	2628	1129	43	1132	85.424
../a3/NYC_En.fa	gyra	k141_27708	2628	1383	49	1302	80.645
../a3/NYC_En.fa	gyra	k141_14824	2628	787	30	787	85.896
../a3/NYC_En.fa	gyra	k141_4247	2628	608	23	608	90.954
../a3/NYC_En.fa	gyra	k141_18839	2628	721	26	695	85.180
../a3/NYC_En.fa	gyra	k141_25130	2628	373	14	373	91.957
../a3/NYC_En.fa	gyra	k141_15997	2628	331	13	331	91.843
../a3/NYC_En.fa	gyra	k141_26405	2628	304	12	303	92.739
../a3/NYC_En.fa	gyra	k141_16985	2628	291	11	291	93.471
../a3/NYC_En.fa	gyra	k141_17200	2628	872	22	570	79.649
../a3/NYC_En.fa	gyra	k141_27771	2628	255	9	236	94.915
../a3/NYC_En.fa	gyra	k141_4224	2628	244	9	244	92.623
../a3/NYC_En.fa	gyra	k141_29022	2628	314	12	308	82.468
../a3/NYC_En.fa	gyra	k141_16236	2628	490	18	479	76.618
../a3/NYC_En.fa	gyra	k141_21147	2628	210	5	122	94.262
../a3/NYC_En.fa	gyra	k141_7735	2628	2038	2	64	95.312
../a3/NYC_En.fa	gyra	k141_22299	2628	306	2	53	96.226
../a3/NYC_En.fa	glpt	k141_26934	1359	2938	97	1323	84.429
../a3/NYC_En.fa	glpt	k141_4801	1359	5259	97	1328	83.961
../a3/NYC_En.fa	glpt	k141_9950	1359	1439	94	1277	84.103
../a3/NYC_En.fa	glpt	k141_21779	1359	1297	84	1146	83.421
../a3/NYC_En.fa	glpt	k141_20109	1359	5304	58	785	83.949
../a3/NYC_En.fa	glpt	k141_20140	1359	921	58	787	83.609
../a3/NYC_En.fa	glpt	k141_5456	1359	9284	46	630	85.556
../a3/NYC_En.fa	glpt	k141_11817	1359	534	39	529	85.066
../a3/NYC_En.fa	glpt	k141_21	1359	455	31	419	84.964
../a3/NYC_En.fa	glpt	k141_9113	1359	369	27	369	82.927
../a3/NYC_En.fa	rpos	k141_21244	993	1426	100	993	88.822
../a3/NYC_En.fa	rpos	k141_10844	993	54589	100	993	88.620
../a3/NYC_En.fa	rpos	k141_16919	993	722	65	647	89.026
../a3/NYC_En.fa	rpos	k141_4471	993	700	70	700	85.857
../a3/NYC_En.fa	rpos	k141_4452	993	475	48	472	87.076
../a3/NYC_En.fa	rpos	k141_23804	993	643	43	425	88.706
../a3/NYC_En.fa	rpos	k141_20954	993	530	37	366	89.891
../a3/NYC_En.fa	rpos	k141_8392	993	573	7	68	88.235
../a3/NYC_En.fa	rpos	k141_1312	993	4670	7	68	88.235
../a3/NYC_En.fa	parc	k141_3995	2259	15751	100	2262	84.350
../a3/NYC_En.fa	parc	k141_16672	2259	40134	100	2261	83.857
../a3/NYC_En.fa	parc	k141_14767	2259	3605	61	1376	82.049
../a3/NYC_En.fa	parc	k141_2614	2259	1644	44	994	86.922
../a3/NYC_En.fa	parc	k141_16710	2259	2629	58	1317	81.853
../a3/NYC_En.fa	parc	k141_22016	2259	646	29	645	85.271
../a3/NYC_En.fa	parc	k141_15765	2259	600	27	600	85.833
../a3/NYC_En.fa	parc	k141_13463	2259	548	24	545	83.303
../a3/NYC_En.fa	parc	k141_26417	2259	377	17	373	85.791
../a3/NYC_En.fa	parc	k141_23265	2259	454	20	444	81.532
../a3/NYC_En.fa	parc	k141_15936	2259	483	21	472	80.720
../a3/NYC_En.fa	pare	k141_16672	1893	40134	99	1888	85.858
../a3/NYC_En.fa	pare	k141_9047	1893	2924	75	1414	86.704
../a3/NYC_En.fa	pare	k141_6614	1893	907	48	908	84.802
../a3/NYC_En.fa	pare	k141_17494	1893	798	42	795	86.289
../a3/NYC_En.fa	pare	k141_7900	1893	570	29	558	88.351
../a3/NYC_En.fa	pare	k141_2820	1893	536	28	536	88.993
../a3/NYC_En.fa	pare	k141_16206	1893	1484	32	614	84.691
../a3/NYC_En.fa	pare	k141_27137	1893	504	27	504	85.119
../a3/NYC_En.fa	pare	k141_27647	1893	342	18	339	85.251
../a3/NYC_En.fa	pare	k141_9052	1893	1722	11	209	87.081
../a3/NYC_En.fa	ompr	k141_29230	720	3293	100	720	89.167
../a3/NYC_En.fa	ompr	k141_8901	720	3654	100	720	88.333
../a3/NYC_En.fa	ompr	k141_31224	720	15578	100	721	88.211
../a3/NYC_En.fa	ompr	k141_26903	720	17501	100	721	87.240
../a3/NYC_En.fa	ompr	k141_9895	720	627	84	603	85.904
../a3/NYC_En.fa	ompr	k141_11531	720	679	87	623	83.628
../a3/NYC_En.fa	ompr	k141_16922	720	431	60	431	87.703
../a3/NYC_En.fa	ompr	k141_5417	720	372	52	371	90.027
../a3/NYC_En.fa	ompr	k141_23924	720	423	57	408	87.745
../a3/NYC_En.fa	ompr	k141_308	720	1308	48	347	88.761
../a3/NYC_En.fa	ompr	k141_28229	720	739	49	353	86.686
../a3/NYC_En.fa	uhpt	k141_22621	1392	14937	98	1366	86.164
../a3/NYC_En.fa	uhpt	k141_5145	1392	12213	98	1367	85.662
../a3/NYC_En.fa	uhpt	k141_23261	1392	8207	72	1004	84.661
../a3/NYC_En.fa	uhpt	k141_1438	1392	878	63	876	85.160
../a3/NYC_En.fa	uhpt	k141_22864	1392	579	41	576	86.806
../a3/NYC_En.fa	uhpt	k141_6666	1392	1907	34	475	88.842
../a3/NYC_En.fa	uhpt	k141_22761	1392	372	26	368	87.228
../a3/NYC_En.fa	uhpt	k141_4983	1392	379	25	352	87.784
../a3/NYC_En.fa	uhpt	k141_9934	1392	335	23	315	87.302
../a3/NYC_En.fa	uhpt	k141_27209	1392	323	23	322	83.230
../a3/NYC_En.fa	papg	k141_23166	420	437	95	401	93.267
../a3/NYC_En.fa	papg	k141_21775	420	1322	100	420	91.190
../a3/NYC_En.fa	papg	k141_5517	420	2014	76	319	93.730
../a3/NYC_En.fa	papg	k141_5526	420	326	78	326	91.718
../a3/NYC_En.fa	papg	k141_30792	420	6705	58	242	93.388
../a3/NYC_En.fa	papg	k141_29081	420	4111	58	242	92.975
../a3/NYC_En.fa	papb	k141_5517	1383	2014	100	1383	93.348
../a3/NYC_En.fa	papb	k141_9856	1383	1346	90	1247	93.023
../a3/NYC_En.fa	papb	k141_3485	1383	805	58	805	93.168
../a3/NYC_En.fa	papb	k141_21775	1383	1322	26	361	95.845
../a3/NYC_En.fa	papb	k141_6910	1383	316	23	314	92.675
../a3/NYC_En.fa	papb	k141_5408	1383	399	15	203	94.581
../a3/NYC_En.fa	papb	k141_5396	1383	307	8	110	95.455
../a3/NYC_En.fa	papc	k141_9294	864	755	87	755	92.053
../a3/NYC_En.fa	papc	k141_5154	864	1056	86	744	91.801
../a3/NYC_En.fa	papc	k141_2117	864	565	65	565	89.204
../a3/NYC_En.fa	papc	k141_9262	864	415	48	414	91.304
../a3/NYC_En.fa	papc	k141_28477	864	442	51	442	88.914
../a3/NYC_En.fa	papc	k141_14981	864	714	36	311	97.106
../a3/NYC_En.fa	papc	k141_22238	864	314	36	315	90.794
../a3/NYC_En.fa	papc	k141_5517	864	2014	30	261	95.019
../a3/NYC_En.fa	papc	k141_22578	864	217	25	216	88.889
../a3/NYC_En.fa	papc	k141_5396	864	307	17	148	98.649
../a3/NYC_En.fa	papc	k141_5408	864	399	17	148	97.973
../a3/NYC_En.fa	papc	k141_9856	864	1346	8	73	89.041
../a3/NYC_En.fa	papa	k141_14863	1542	1505	92	1423	91.145
../a3/NYC_En.fa	papa	k141_988	1542	858	56	859	90.687
../a3/NYC_En.fa	papa	k141_15046	1542	1004	50	771	90.661
../a3/NYC_En.fa	papa	k141_1068	1542	714	46	712	89.747
../a3/NYC_En.fa	papa	k141_30953	1542	623	40	623	90.690
../a3/NYC_En.fa	papa	k141_12491	1542	474	30	469	91.258
../a3/NYC_En.fa	papa	k141_9452	1542	376	24	375	88.533
../a3/NYC_En.fa	papa	k141_14981	1542	714	22	344	89.826
../a3/NYC_En.fa	papa	k141_9463	1542	318	20	312	91.987
../a3/NYC_En.fa	papa	k141_21272	1542	334	22	332	89.759
../a3/NYC_En.fa	papa	k141_997	1542	302	19	295	91.186
../a3/NYC_En.fa	papa	k141_5154	1542	1056	17	261	90.421
../a3/NYC_En.fa	papa	k141_20216	1542	281	7	101	100.000
../a3/NYC_En.fa	papa	k141_6034	1542	682	4	58	100.000
../a3/NYC_En.fa	papa	k141_6029	1542	682	4	58	100.000
../a3/NYC_En.fa	pape	k141_6034	534	682	100	535	86.729
../a3/NYC_En.fa	pape	k141_6029	534	682	100	534	86.704
../a3/NYC_En.fa	pape	k141_30300	534	380	71	380	84.211
../a3/NYC_En.fa	pape	k141_14527	534	328	61	328	85.671
../a3/NYC_En.fa	pape	k141_14200	534	396	64	341	83.871
../a3/NYC_En.fa	pape	k141_8539	534	361	54	288	86.806
../a3/NYC_En.fa	pape	k141_20216	534	281	31	168	94.643
../a3/NYC_En.fa	pape	k141_15046	534	1004	36	192	91.146
../a3/NYC_En.fa	pape	k141_14863	534	1505	13	71	98.592
../a3/NYC_En.fa	pape	k141_21065	534	1227	12	63	96.825
../a3/NYC_En.fa	papf	k141_1629	471	819	100	471	91.507
../a3/NYC_En.fa	papf	k141_21065	471	1227	98	463	90.497
../a3/NYC_En.fa	papf	k141_6034	471	682	14	64	98.438
../a3/NYC_En.fa	papf	k141_6029	471	682	14	64	98.438
../a3/NYC_En.fa	paph	k141_1629	240	819	100	240	98.333
../a3/NYC_En.fa	paph	k141_15366	240	1081	100	240	97.917
../a3/NYC_En.fa	paph	k141_21065	240	1227	100	240	97.917
../a3/NYC_En.fa	paph	k141_23828	240	1283	24	58	100.000
../a3/NYC_En.fa	papd	k141_23828	816	1283	97	793	88.903
../a3/NYC_En.fa	papd	k141_15366	816	1081	94	767	89.570
../a3/NYC_En.fa	papd	k141_30164	816	573	70	573	84.817
../a3/NYC_En.fa	papd	k141_18747	816	351	39	315	96.508
../a3/NYC_En.fa	papd	k141_21065	816	1227	41	338	89.941
../a3/NYC_En.fa	papd	k141_29481	816	261	32	261	95.019
../a3/NYC_En.fa	papd	k141_10287	816	408	43	353	87.535
../a3/NYC_En.fa	papd	k141_15437	816	309	38	309	89.968
../a3/NYC_En.fa	papd	k141_9768	816	417	51	419	82.339
../a3/NYC_En.fa	papd	k141_12044	816	315	35	287	84.321
../a3/NYC_En.fa	papd	k141_26948	816	595	21	172	93.605
../a3/NYC_En.fa	papd	k141_26865	816	235	29	236	85.593
../a3/NYC_En.fa	papd	k141_9529	816	229	28	231	85.714
../a3/NYC_En.fa	papd	k141_20950	816	247	11	86	97.674
../a3/NYC_En.fa	amph	k141_15164	1158	2569	73	859	78.231
../a3/NYC_En.fa	amph	k141_17818	1158	722	53	615	77.886
../a3/NYC_En.fa	acra	k141_3664	1194	4033	100	1195	80.502
../a3/NYC_En.fa	acra	k141_14346	1194	1360	100	1195	80.084
../a3/NYC_En.fa	acra	k141_18155	1194	1342	95	1135	79.912
../a3/NYC_En.fa	acra	k141_2546	1194	997	83	991	75.580
../a3/NYC_En.fa	tesa	k141_23358	627	10269	99	623	82.343
../a3/NYC_En.fa	tesa	k141_13450	627	1658	100	632	82.120
../a3/NYC_En.fa	tesa	k141_15642	627	18919	99	623	82.022
../a3/NYC_En.fa	tesa	k141_7069	627	4939	99	623	82.022
../a3/NYC_En.fa	tesa	k141_28844	627	10887	71	446	83.184
../a3/NYC_En.fa	tesa	k141_17938	627	388	10	65	89.231
../a3/NYC_En.fa	fepa	k141_26111	2241	36971	99	2291	78.045
../a3/NYC_En.fa	fepa	k141_30124	2241	2109	89	2028	78.649
../a3/NYC_En.fa	fepa	k141_29999	2241	1274	57	1286	77.449
../a3/NYC_En.fa	fepa	k141_31114	2241	7151	29	655	79.695
../a3/NYC_En.fa	fepa	k141_24567	2241	507	22	497	80.684
../a3/NYC_En.fa	fepa	k141_27512	2241	464	15	347	83.285
../a3/NYC_En.fa	fepa	k141_29899	2241	408	16	374	79.679
../a3/NYC_En.fa	fepa	k141_3403	2241	330	14	329	80.547
../a3/NYC_En.fa	fepa	k141_31058	2241	2900	16	362	77.901
../a3/NYC_En.fa	fepg	k141_15670	993	2405	92	911	79.034
../a3/NYC_En.fa	fepg	k141_24511	993	10892	92	915	78.579
../a3/NYC_En.fa	fepg	k141_26111	993	36971	98	979	77.630
../a3/NYC_En.fa	fepg	k141_15539	993	345	31	312	80.128
../a3/NYC_En.fa	fepd	k141_24511	1005	10892	98	987	79.635
../a3/NYC_En.fa	fepd	k141_21752	1005	421	37	368	80.435
../a3/NYC_En.fa	fepd	k141_8489	1005	576	31	317	79.811
../a3/NYC_En.fa	fepb	k141_8634	957	1474	73	702	76.923
../a3/NYC_En.fa	fepb	k141_19945	957	2035	53	508	79.134
../a3/NYC_En.fa	gale	k141_15499	1017	16712	100	1017	85.054
../a3/NYC_En.fa	gale	k141_6226	1017	899	87	886	82.393
../a3/NYC_En.fa	gale	k141_6609	1017	595	49	497	83.300
../a3/NYC_En.fa	fliy	k141_17468	858	20602	93	803	83.313
../a3/NYC_En.fa	fliy	k141_9305	858	9800	95	813	82.534
../a3/NYC_En.fa	fliy	k141_27406	858	778	90	772	82.902
../a3/NYC_En.fa	fliy	k141_22335	858	2191	82	707	83.310
../a3/NYC_En.fa	fliy	k141_31132	858	499	58	502	84.263
../a3/NYC_En.fa	fliy	k141_29834	858	456	27	234	80.769
../a3/NYC_En.fa	fliy	k141_25142	858	1553	20	177	84.181
../a3/NYC_En.fa	iucb	k141_2088	948	6693	65	629	74.404
../a3/NYC_En.fa	iucb	k141_18641	948	8883	38	364	77.473
../a3/NYC_En.fa	irob	k141_26995	1116	3495	100	1116	92.025
../a3/NYC_En.fa	irob	k141_26995	1164	3495	99	1162	90.275
../a3/NYC_En.fa	iroc	k141_26995	3786	3495	40	1537	89.265
../a3/NYC_En.fa	iroc	k141_21373	3786	2593	26	1006	87.575
../a3/NYC_En.fa	iroc	k141_20799	3786	686	18	686	90.087
../a3/NYC_En.fa	iroc	k141_27337	3786	435	11	434	88.710
../a3/NYC_En.fa	iucb	k141_2088	948	6693	38	364	77.473
../a3/NYC_En.fa	iucb	k141_18641	948	8883	34	326	76.994
../a3/NYC_En.fa	setb	k141_29655	1182	14516	91	1079	82.762
../a3/NYC_En.fa	setb	k141_30589	1182	1103	70	826	83.414
../a3/NYC_En.fa	setb	k141_11265	1182	15140	52	618	81.068
../a3/NYC_En.fa	setb	k141_28911	1182	402	34	404	85.149
../a3/NYC_En.fa	setb	k141_26201	1182	417	32	378	83.069
../a3/NYC_En.fa	setb	k141_16926	1182	665	31	364	81.868
../a3/NYC_En.fa	setb	k141_9415	1182	496	30	352	82.102
../a3/NYC_En.fa	setb	k141_12704	1182	1245	15	174	86.782
../a3/NYC_En.fa	mtfa	k141_20147	798	336	42	336	83.631
../a3/NYC_En.fa	entf	k141_24511	3882	10892	93	3641	79.209
../a3/NYC_En.fa	entf	k141_26111	3882	36971	91	3577	77.355
../a3/NYC_En.fa	entf	k141_14092	3882	4947	85	3358	78.023
../a3/NYC_En.fa	entf	k141_28555	3882	2179	56	2205	80.363
../a3/NYC_En.fa	entf	k141_28531	3882	1579	41	1597	79.148
../a3/NYC_En.fa	entf	k141_19877	3882	797	19	738	82.385
../a3/NYC_En.fa	entf	k141_30891	3882	1188	29	1162	76.678
../a3/NYC_En.fa	entf	k141_4260	3882	641	16	649	81.664
../a3/NYC_En.fa	entf	k141_28472	3882	601	15	603	79.934
../a3/NYC_En.fa	entf	k141_14862	3882	627	16	612	79.739
../a3/NYC_En.fa	entf	k141_15670	3882	2405	13	510	81.176
../a3/NYC_En.fa	entf	k141_21006	3882	720	13	511	80.626
../a3/NYC_En.fa	entf	k141_23710	3882	375	10	376	83.245
../a3/NYC_En.fa	entf	k141_16566	3882	977	23	905	73.812
../a3/NYC_En.fa	entf	k141_11122	3882	347	8	293	83.618
../a3/NYC_En.fa	entf	k141_14340	3882	305	8	308	83.117
../a3/NYC_En.fa	entf	k141_15316	3882	408	10	403	78.660
../a3/NYC_En.fa	entf	k141_28807	3882	458	12	449	77.060
../a3/NYC_En.fa	entf	k141_4532	3882	399	10	397	78.338
../a3/NYC_En.fa	entf	k141_8836	3882	306	6	219	84.475
../a3/NYC_En.fa	entf	k141_2728	3882	445	9	357	77.311
../a3/NYC_En.fa	entf	k141_14189	3882	237	6	229	82.969
../a3/NYC_En.fa	entf	k141_29975	3882	250	6	249	81.526
../a3/NYC_En.fa	fepc	k141_24511	795	10892	97	774	81.525
../a3/NYC_En.fa	fepc	k141_15670	795	2405	97	773	81.113
../a3/NYC_En.fa	fepc	k141_19963	795	1159	76	608	83.717
../a3/NYC_En.fa	fepc	k141_5045	795	887	42	335	80.597
../a3/NYC_En.fa	fepc	k141_14333	795	380	8	67	86.567
../a3/NYC_En.fa	fepg	k141_26111	993	36971	84	844	79.265
../a3/NYC_En.fa	fepd	k141_24511	1008	10892	84	850	83.529
../a3/NYC_En.fa	fepd	k141_12436	1008	967	77	779	83.569
../a3/NYC_En.fa	fepd	k141_26111	1008	36971	84	852	79.695
../a3/NYC_En.fa	fepd	k141_22876	1008	762	60	601	84.193
../a3/NYC_En.fa	fepd	k141_21060	1008	534	36	363	87.879
../a3/NYC_En.fa	fepd	k141_21752	1008	421	42	425	83.529
../a3/NYC_En.fa	fepd	k141_14457	1008	380	38	385	81.558
../a3/NYC_En.fa	fepb	k141_24511	960	10892	92	887	79.932
../a3/NYC_En.fa	fepb	k141_12074	960	563	56	547	81.353
../a3/NYC_En.fa	fepb	k141_19945	960	2035	51	490	79.796
../a3/NYC_En.fa	entc	k141_548	1188	2395	99	1194	76.717
../a3/NYC_En.fa	entc	k141_19945	1188	2035	67	802	76.683
../a3/NYC_En.fa	ente	k141_3196	1608	7077	99	1599	80.926
../a3/NYC_En.fa	ente	k141_2938	1608	22329	99	1609	79.925
../a3/NYC_En.fa	ente	k141_1028	1608	1070	66	1064	83.647
../a3/NYC_En.fa	ente	k141_12678	1608	916	56	899	82.870
../a3/NYC_En.fa	ente	k141_6033	1608	480	30	483	85.714
../a3/NYC_En.fa	ente	k141_18405	1608	413	26	413	84.504
../a3/NYC_En.fa	ente	k141_24300	1608	2043	21	331	85.801
../a3/NYC_En.fa	ente	k141_23385	1608	468	29	475	76.842
../a3/NYC_En.fa	ente	k141_26626	1608	434	18	294	81.293
../a3/NYC_En.fa	entb	k141_24300	852	2043	93	798	86.717
../a3/NYC_En.fa	entb	k141_3196	852	7077	99	854	85.363
../a3/NYC_En.fa	entb	k141_2938	852	22329	93	804	85.075
../a3/NYC_En.fa	entb	k141_25819	852	747	70	597	83.585
../a3/NYC_En.fa	entb	k141_11980	852	600	70	601	83.195
../a3/NYC_En.fa	entb	k141_11610	852	573	67	567	83.245
../a3/NYC_En.fa	entb	k141_16113	852	312	10	87	90.805
../a3/NYC_En.fa	enta	k141_3196	786	7077	100	792	82.323
../a3/NYC_En.fa	enta	k141_21579	786	353	45	355	86.197
../a3/NYC_En.fa	enta	k141_14635	786	552	61	487	80.903
../a3/NYC_En.fa	enta	k141_10131	786	397	46	360	85.556
../a3/NYC_En.fa	enta	k141_7110	786	455	41	323	84.830
../a3/NYC_En.fa	enta	k141_10084	786	308	39	308	85.065
../a3/NYC_En.fa	wzx	k141_25416	1251	14024	100	1262	77.971
../a3/NYC_En.fa	wzx	k141_4045	1251	467	37	462	79.870
../a3/NYC_En.fa	rnfc	k141_25448	2262	9021	71	1626	80.258
../a3/NYC_En.fa	rnfc	k141_6068	2262	3671	81	1843	78.242
../a3/NYC_En.fa	rnfc	k141_29438	2262	34929	86	1948	77.618
../a3/NYC_En.fa	rnfc	k141_19800	2262	1068	47	1072	81.903
../a3/NYC_En.fa	rnfc	k141_9217	2262	632	28	636	83.333
../a3/NYC_En.fa	rnfc	k141_31222	2262	891	37	862	77.378
../a3/NYC_En.fa	rnfc	k141_29840	2262	424	19	423	81.560
../a3/NYC_En.fa	rnfc	k141_3160	2262	379	17	383	79.112
../a3/NYC_En.fa	rnfc	k141_31262	2262	399	20	197	78.173
../a3/NYC_En.fa	rnfc	k141_31262	2262	399	20	197	78.173
../a3/NYC_En.fa	rnfc	k141_31262	2262	399	20	197	77.665
../a3/NYC_En.fa	rnfc	k141_31262	2262	399	20	74	89.189
../a3/NYC_En.fa	rnfc	k141_31262	2262	399	20	74	87.838
../a3/NYC_En.fa	fliy	k141_9305	801	9800	100	801	83.271
../a3/NYC_En.fa	fliy	k141_17468	801	20602	100	803	83.188
../a3/NYC_En.fa	fliy	k141_27406	801	778	95	761	82.786
../a3/NYC_En.fa	galf	k141_17826	897	53334	98	882	82.993
../a3/NYC_En.fa	galf	k141_27382	897	7165	95	856	83.178
../a3/NYC_En.fa	galf	k141_29055	897	997	77	697	82.496
../a3/NYC_En.fa	rcsb	k141_13511	651	1322	99	644	86.957
../a3/NYC_En.fa	rcsb	k141_22315	651	6134	99	644	86.025
../a3/NYC_En.fa	rcsb	k141_15890	651	2493	100	654	85.780
../a3/NYC_En.fa	rcsb	k141_19848	651	1020	77	504	85.913
../a3/NYC_En.fa	rcsb	k141_14690	651	495	46	302	85.430
../a3/NYC_En.fa	rcsb	k141_8376	651	640	23	147	88.435
../a3/NYC_En.fa	gyra	k141_16109	2634	5395	99	2628	87.177
../a3/NYC_En.fa	gyra	k141_22315	2634	6134	83	2198	85.123
../a3/NYC_En.fa	gyra	k141_13181	2634	5406	68	1795	86.852
../a3/NYC_En.fa	gyra	k141_26833	2634	1437	54	1428	86.485
../a3/NYC_En.fa	gyra	k141_27708	2634	1383	49	1295	86.100
../a3/NYC_En.fa	gyra	k141_5785	2634	1129	43	1131	85.411
../a3/NYC_En.fa	gyra	k141_21140	2634	1109	39	1021	87.267
../a3/NYC_En.fa	gyra	k141_18839	2634	721	27	715	89.650
../a3/NYC_En.fa	gyra	k141_14824	2634	787	30	788	86.548
../a3/NYC_En.fa	gyra	k141_17200	2634	872	25	662	84.592
../a3/NYC_En.fa	gyra	k141_4247	2634	608	23	608	85.691
../a3/NYC_En.fa	gyra	k141_16236	2634	490	18	480	84.583
../a3/NYC_En.fa	gyra	k141_15997	2634	331	13	331	91.541
../a3/NYC_En.fa	gyra	k141_25130	2634	373	14	362	87.845
../a3/NYC_En.fa	gyra	k141_16985	2634	291	11	291	92.784
../a3/NYC_En.fa	gyra	k141_29022	2634	314	12	312	88.141
../a3/NYC_En.fa	gyra	k141_27771	2634	255	9	236	94.068
../a3/NYC_En.fa	gyra	k141_28922	2634	335	12	311	86.817
../a3/NYC_En.fa	gyra	k141_21147	2634	210	5	122	92.623
../a3/NYC_En.fa	gyra	k141_7735	2634	2038	2	64	90.625
../a3/NYC_En.fa	gyra	k141_22299	2634	306	2	53	94.340
../a3/NYC_En.fa	glpt	k141_26934	1347	2938	97	1309	85.256
../a3/NYC_En.fa	glpt	k141_4801	1347	5259	98	1315	84.943
../a3/NYC_En.fa	glpt	k141_9950	1347	1439	94	1267	82.952
../a3/NYC_En.fa	glpt	k141_21779	1347	1297	84	1139	83.494
../a3/NYC_En.fa	glpt	k141_20140	1347	921	57	771	85.473
../a3/NYC_En.fa	glpt	k141_20109	1347	5304	57	771	85.344
../a3/NYC_En.fa	glpt	k141_5456	1347	9284	50	679	81.443
../a3/NYC_En.fa	glpt	k141_21	1347	455	34	455	85.934
../a3/NYC_En.fa	glpt	k141_11817	1347	534	40	535	81.495
../a3/NYC_En.fa	glpt	k141_14529	1347	455	33	447	83.669
../a3/NYC_En.fa	glpt	k141_9550	1347	738	36	488	81.557
../a3/NYC_En.fa	glpt	k141_9113	1347	369	27	369	85.908
../a3/NYC_En.fa	glpt	k141_27983	1347	802	22	301	88.040
../a3/NYC_En.fa	glpt	k141_21928	1347	718	18	239	84.100
../a3/NYC_En.fa	mrkb	k141_2934	702	596	47	327	99.388
../a3/NYC_En.fa	parc	k141_3995	2259	15751	100	2261	87.262
../a3/NYC_En.fa	parc	k141_16672	2259	40134	100	2262	84.748
../a3/NYC_En.fa	parc	k141_14767	2259	3605	61	1375	84.509
../a3/NYC_En.fa	parc	k141_16710	2259	2629	58	1318	84.522
../a3/NYC_En.fa	parc	k141_16596	2259	1692	45	1027	88.802
../a3/NYC_En.fa	parc	k141_2614	2259	1644	44	994	87.726
../a3/NYC_En.fa	parc	k141_15765	2259	600	27	600	88.167
../a3/NYC_En.fa	parc	k141_13463	2259	548	24	549	88.160
../a3/NYC_En.fa	parc	k141_3753	2259	478	21	478	88.494
../a3/NYC_En.fa	parc	k141_19605	2259	453	20	444	89.865
../a3/NYC_En.fa	parc	k141_29856	2259	388	17	382	91.099
../a3/NYC_En.fa	parc	k141_26417	2259	377	16	371	88.140
../a3/NYC_En.fa	pare	k141_16672	1896	40134	99	1885	85.464
../a3/NYC_En.fa	pare	k141_9047	1896	2924	74	1413	86.624
../a3/NYC_En.fa	pare	k141_17494	1896	798	42	798	88.722
../a3/NYC_En.fa	pare	k141_6614	1896	907	48	907	84.564
../a3/NYC_En.fa	pare	k141_10741	1896	669	35	669	88.939
../a3/NYC_En.fa	pare	k141_19228	1896	766	39	749	84.112
../a3/NYC_En.fa	pare	k141_30538	1896	496	26	496	86.290
../a3/NYC_En.fa	pare	k141_27137	1896	504	27	506	84.585
../a3/NYC_En.fa	pare	k141_1162	1896	422	22	415	87.470
../a3/NYC_En.fa	pare	k141_9994	1896	4416	22	421	86.698
../a3/NYC_En.fa	pare	k141_10806	1896	340	18	340	87.353
../a3/NYC_En.fa	pare	k141_10813	1896	340	18	340	87.059
../a3/NYC_En.fa	pare	k141_10612	1896	390	19	362	85.083
../a3/NYC_En.fa	pare	k141_19298	1896	576	15	291	87.285
../a3/NYC_En.fa	pare	k141_9052	1896	1722	11	212	86.792
../a3/NYC_En.fa	pare	k141_13270	1896	252	13	254	82.283
../a3/NYC_En.fa	argr	k141_2906	471	314	45	216	80.093
../a3/NYC_En.fa	rpsl	k141_14050	375	4408	100	375	95.467
../a3/NYC_En.fa	rpsl	k141_29467	375	860	69	259	92.278
../a3/NYC_En.fa	ompr	k141_29230	720	3293	100	720	88.194
../a3/NYC_En.fa	ompr	k141_8901	720	3654	100	720	86.667
../a3/NYC_En.fa	ompr	k141_31224	720	15578	100	720	86.250
../a3/NYC_En.fa	ompr	k141_26903	720	17501	100	720	86.111
../a3/NYC_En.fa	ompr	k141_11531	720	679	87	623	87.319
../a3/NYC_En.fa	ompr	k141_9895	720	627	84	603	86.567
../a3/NYC_En.fa	ompr	k141_23924	720	423	57	410	86.829
../a3/NYC_En.fa	ompr	k141_308	720	1308	48	347	88.761
../a3/NYC_En.fa	ompr	k141_28229	720	739	49	354	86.723
../a3/NYC_En.fa	ompr	k141_5417	720	372	51	369	85.637
../a3/NYC_En.fa	gyrb	k141_8197	2415	16647	100	2417	87.960
